702,need,0.793447293,116
698,make,0.752148997,117
689,being,0.701015965,118
688,could,0.709302326,119
665,clear,0.765413534,120
660,believe,0.715151515,121
659,know,0.716236722,122
639,hussein,0.749608764,123
635,up,0.688188976,124
624,into,0.709935897,125
617,british,0.648298217,126
615,debate,0.710569106,127
600,how,0.693333333,128
595,point,0.752941176,129
588,years,0.773809524,130
584,terrorism,0.755136986,131
580,why,0.737931034,132
580,last,0.689655172,132
576,me,0.743055556,134
575,threat,0.824347826,135
574,give,0.738675958,136
553,want,0.743218807,137
548,much,0.75,138
546,regime,0.783882784,139
542,before,0.706642066,140
542,new,0.769372694,140
541,foreign,0.622920518,142
530,important,0.779245283,143
530,him,0.71509434,143
529,israel,0.778827977,145
523,today,0.743785851,146
512,council,0.771484375,147
509,whether,0.68762279,148
507,force,0.777120316,149
503,hope,0.761431412,150
499,peace,0.779559118,151
498,first,0.777108434,152
480,go,0.70625,153
478,just,0.717573222,154
476,think,0.724789916,155
466,cannot,0.783261803,156
465,taken,0.761290323,157
464,destruction,0.691810345,158
463,did,0.717062635,159
458,given,0.683406114,160
458,two,0.790393013,160
457,well,0.794310722,162
445,over,0.770786517,163
437,mass,0.702517162,164
436,issue,0.745412844,165
428,use,0.705607477,166
427,question,0.702576112,167
427,agree,0.737704918,167
424,even,0.660377358,169
418,community,0.763157895,170
416,between,0.689903846,171
414,shall,0.809178744,172
411,most,0.742092457,173
409,deal,0.811735941,174
409,course,0.838630807,174
406,september,0.706896552,176
405,troops,0.654320988,177
404,countries,0.658415842,178
404,part,0.762376238,178
403,like,0.736972705,180
403,work,0.7617866,180
398,after,0.701005025,182
398,get,0.743718593,182
391,fact,0.670076726,184
391,inspectors,0.667519182,184
387,place,0.741602067,186
385,east,0.703896104,187
384,through,0.78125,188
382,taliban,0.832460733,189
382,process,0.780104712,189
380,under,0.768421053,191
376,armed,0.75,192
375,case,0.709333333,193
373,both,0.785522788,194
369,terrorist,0.840108401,195
369,where,0.734417344,195
367,11,0.705722071,197
365,situation,0.750684932,198
360,done,0.777777778,199
359,see,0.713091922,200
359,middle,0.710306407,200
357,great,0.717086835,202
357,president,0.605042017,202
356,put,0.719101124,204
346,might,0.670520231,205
346,policy,0.748554913,205
346,position,0.708092486,205
345,without,0.660869565,208
343,ensure,0.848396501,209
341,then,0.75659824,210
338,own,0.730769231,211
336,conflict,0.744047619,212
336,end,0.797619048,212
336,back,0.782738095,212
336,humanitarian,0.729166667,212
335,further,0.794029851,216
334,come,0.805389222,217
333,palestinian,0.795795796,218
332,again,0.822289157,219
325,american,0.48,220
324,these,0.771604938,221
323,matter,0.755417957,222
320,number,0.775,223
318,set,0.745283019,224
318,long,0.767295597,224
316,past,0.778481013,226
314,accept,0.713375796,227
311,al-qaeda,0.778135048,228
311,necessary,0.807073955,228
309,possible,0.741100324,230
307,used,0.700325733,231
307,let,0.794788274,231
304,understand,0.743421053,233
301,statement,0.684385382,234
300,continue,0.846666667,235
300,indeed,0.723333333,235
300,difficult,0.796666667,235
299,still,0.725752508,238
297,future,0.781144781,239
297,already,0.740740741,239
293,view,0.662116041,241
292,far,0.73630137,242
292,operations,0.914383562,242
289,iraqi,0.775086505,244
289,every,0.771626298,244
288,second,0.711805556,246
284,too,0.746478873,247
284,resolutions,0.785211268,247
281,kingdom,0.754448399,249
281,going,0.601423488,249
281,opportunity,0.775800712,249
276,although,0.692028986,252
270,year,0.744444444,253
270,political,0.685185185,253
267,terrorists,0.857677903,255
267,different,0.764044944,255
267,decision,0.764044944,255
265,down,0.747169811,258
264,able,0.795454545,259
264,campaign,0.659090909,259
263,same,0.730038023,261
261,evidence,0.655172414,262
261,good,0.770114943,262
259,few,0.714285714,264
258,since,0.775193798,265
258,problem,0.782945736,265
255,ago,0.737254902,267
252,home,0.757936508,268
250,months,0.74,269
249,bush,0.489959839,270
249,law,0.714859438,270
244,certainly,0.75,272
244,sure,0.786885246,272
243,others,0.724279835,274
243,asked,0.716049383,274
243,role,0.765432099,274
242,aid,0.70661157,277
240,1441,0.825,278
240,ask,0.679166667,278
239,public,0.635983264,280
238,authority,0.789915966,281
236,israeli,0.716101695,282
235,bin,0.6,283
234,always,0.756410256,284
233,doing,0.729613734,285
233,coalition,0.682403433,285
233,welcome,0.733905579,285
231,speech,0.683982684,288
231,yet,0.714285714,288
231,during,0.701298701,288
231,face,0.787878788,288
231,weeks,0.761904762,288
230,another,0.708695652,293
229,respect,0.816593886,294
229,rather,0.711790393,294
228,clearly,0.771929825,296
227,never,0.72246696,297
224,committee,0.763392857,298
223,therefore,0.820627803,299
223,opposition,0.717488789,299
222,find,0.77027027,301
221,issues,0.769230769,302
219,means,0.812785388,303
218,change,0.71559633,304
217,programme,0.778801843,305
216,questions,0.763888889,306
216,attack,0.597222222,306
216,report,0.731481481,306
215,west,0.68372093,309
215,week,0.697674419,309
215,administration,0.511627907,309
214,whole,0.747663551,312
213,answer,0.774647887,313
213,serious,0.784037559,313
213,european,0.718309859,313
212,america,0.54245283,316
211,full,0.862559242,317
211,government's,0.734597156,317
211,consider,0.639810427,317
210,present,0.680952381,320
210,having,0.685714286,320
209,doubt,0.727272727,322
209,laden,0.593301435,322
208,simply,0.735576923,324
208,perhaps,0.735576923,324
207,vote,0.584541063,326
207,events,0.657004831,326
204,order,0.681372549,328
202,nuclear,0.613861386,329
202,recent,0.762376238,329
202,wish,0.673267327,329
202,party,0.554455446,329
202,particular,0.772277228,329
201,better,0.746268657,334
201,while,0.746268657,334
199,bring,0.753768844,336
199,taking,0.713567839,336
199,act,0.804020101,336
199,days,0.72361809,336
199,within,0.738693467,336
198,arab,0.752525253,341
198,her,0.803030303,341
197,circumstances,0.746192893,343
197,heard,0.695431472,343
197,best,0.680203046,343
197,she,0.791878173,343
196,allow,0.683673469,347
196,including,0.765306122,347
196,help,0.857142857,347
196,bombing,0.454081633,347
195,learned,0.723076923,351
194,happened,0.81443299,352
194,tell,0.644329897,352
194,prepared,0.75257732,352
194,deployment,0.742268041,352
192,told,0.588541667,356
191,pakistan,0.664921466,357
190,problems,0.763157895,358
189,operation,0.830687831,359
188,three,0.686170213,360
187,power,0.737967914,361
186,involved,0.76344086,362
186,try,0.779569892,362
183,look,0.819672131,364
183,national,0.683060109,364
182,least,0.681318681,366
182,response,0.752747253,366
182,palestinians,0.802197802,366
182,current,0.78021978,366
181,north,0.73480663,370
181,here,0.712707182,370
179,real,0.687150838,372
178,army,0.769662921,373
178,available,0.926966292,373
177,region,0.81920904,375
177,earlier,0.745762712,375
177,moment,0.785310734,375
176,food,0.823863636,378
175,aware,0.731428571,379
175,air,0.788571429,379
174,consequences,0.683908046,381
174,nothing,0.75862069,381
174,day,0.718390805,381
174,friends,0.683908046,381
173,per,0.606936416,385
173,saying,0.699421965,385
171,says,0.748538012,387
171,seen,0.701754386,387
171,provide,0.777777778,387
170,britain,0.658823529,390
170,fully,0.882352941,390
169,gulf,0.74556213,392
168,risk,0.726190476,393
168,points,0.821428571,393
167,uk,0.724550898,395
167,wrong,0.676646707,395
166,things,0.71686747,397
165,cent,0.606060606,398
165,reason,0.690909091,398
164,example,0.786585366,400
163,chemical,0.748466258,401
163,next,0.760736196,401
163,service,0.607361963,401
162,efforts,0.814814815,404
161,return,0.726708075,405
161,women,0.652173913,405
159,whatever,0.779874214,407
159,happen,0.761006289,407
159,concern,0.647798742,407
158,muslim,0.588607595,410
158,royal,0.892405063,410
158,ground,0.670886076,410
158,flood,0.791139241,410
157,sides,0.834394904,414
157,across,0.707006369,414
157,less,0.694267516,414
157,information,0.808917197,414
155,whom,0.696774194,418
155,recognise,0.767741935,418
153,grateful,0.790849673,420
153,themselves,0.738562092,420
153,development,0.764705882,420
152,approach,0.723684211,423
152,thought,0.769736842,423
152,areas,0.756578947,423
151,money,0.748344371,426
151,side,0.721854305,426
151,general,0.728476821,426
150,committed,0.766666667,429
150,around,0.713333333,429
150,history,0.766666667,429
150,parliament,0.586666667,429
149,intelligence,0.731543624,433
148,argument,0.574324324,434
148,objectives,0.722972973,434
147,crisis,0.836734694,436
147,effort,0.816326531,436
146,enough,0.726027397,438
146,local,0.808219178,438
146,basis,0.732876712,438
146,away,0.760273973,438
145,something,0.737931034,442
145,ever,0.765517241,442
145,commitment,0.820689655,442
144,life,0.736111111,445
143,biological,0.776223776,446
143,missile,0.699300699,446
143,opinion,0.51048951,446
143,particularly,0.769230769,446
143,yesterday,0.727272727,446
142,absolutely,0.753521127,451
142,making,0.746478873,451
141,required,0.843971631,453
141,men,0.737588652,453
141,supported,0.666666667,453
141,concerned,0.595744681,453
141,together,0.730496454,453
141,concerns,0.709219858,453
141,significant,0.808510638,453
140,matters,0.742857143,460
140,labour,0.557142857,460
140,forward,0.842857143,460
140,terms,0.735714286,460
140,deployed,0.85,460
139,rights,0.597122302,465
139,throughout,0.661870504,465
138,little,0.775362319,467
138,agency,0.797101449,467
138,afghan,0.833333333,467
137,leader,0.671532847,470
137,land,0.700729927,470
136,area,0.757352941,472
136,you,0.691176471,472
135,northern,0.725925926,474
135,french,0.733333333,474
135,short,0.77037037,474
134,cause,0.664179104,477
134,become,0.694029851,477
134,assure,0.873134328,477
134,refugees,0.858208955,477
133,measures,0.759398496,481
133,especially,0.721804511,481
133,took,0.77443609,481
133,progress,0.812030075,481
133,specific,0.804511278,481
132,disarmament,0.818181818,486
132,pay,0.78030303,486
131,danger,0.610687023,488
131,called,0.763358779,488
131,million,0.763358779,488
131,subject,0.732824427,488
131,attacks,0.778625954,488
130,raised,0.807692308,493
130,europe,0.646153846,493
130,once,0.784615385,493
130,responsibility,0.830769231,493
130,needs,0.761538462,493
130,liberal,0.592307692,493
130,continuing,0.892307692,493
129,nature,0.798449612,500
129,views,0.720930233,500
129,speak,0.643410853,500
129,lives,0.728682171,500
129,remain,0.84496124,500
129,kosovo,0.651162791,500
127,longer,0.803149606,506
127,feel,0.661417323,506
127,thank,0.614173228,506
127,suicide,0.905511811,506
126,south,0.722222222,510
126,training,0.920634921,510
125,TRUE,0.696,512
125,pressure,0.744,512
125,expressed,0.68,512
125,experience,0.808,512
125,comply,0.896,512
125,entirely,0.808,512
125,extremely,0.688,512
124,mean,0.717741935,519
124,dangerous,0.661290323,519
124,allowed,0.701612903,519
124,working,0.830645161,519
123,likely,0.731707317,523
123,innocent,0.731707317,523
123,trying,0.780487805,523
123,iran,0.707317073,523
123,remember,0.74796748,523
123,reasons,0.723577236,523
123,review,0.837398374,523
122,constituents,0.647540984,530
122,human,0.598360656,530
122,towards,0.754098361,530
122,read,0.655737705,530
122,proper,0.868852459,530
122,environment,0.87704918,530
122,arafat,0.762295082,530
122,killed,0.827868852,530
121,share,0.652892562,538
121,civilian,0.652892562,538
121,words,0.727272727,538
121,motion,0.652892562,538
120,dealing,0.825,542
120,key,0.816666667,542
120,stage,0.758333333,542
120,based,0.683333333,542
120,later,0.766666667,542
120,knows,0.775,542
120,tonight,0.783333333,542
120,families,0.733333333,542
120,10,0.633333333,542
120,interests,0.733333333,542
120,secure,0.783333333,542
119,each,0.81512605,553
119,americans,0.596638655,553
119,decisions,0.823529412,553
119,result,0.756302521,553
119,mentioned,0.714285714,553
119,effective,0.739495798,553
118,until,0.796610169,559
118,achieve,0.796610169,559
118,greater,0.771186441,559
118,isaf,0.855932203,559
117,anyone,0.717948718,563
117,intervention,0.658119658,563
117,thing,0.743589744,563
117,stand,0.803418803,563
117,four,0.760683761,563
117,makes,0.803418803,563
117,lead,0.752136752,563
117,commando,0.863247863,563
116,actions,0.74137931,571
116,bombs,0.327586207,571
116,either,0.715517241,571
116,unless,0.827586207,571
116,described,0.715517241,571
116,often,0.689655172,571
116,final,0.818965517,571
116,12,0.793103448,571
115,organisations,0.808695652,579
115,anything,0.773913043,579
115,job,0.773913043,579
115,brought,0.695652174,579
115,contribution,0.834782609,579
115,group,0.843478261,579
115,allies,0.747826087,579
114,chance,0.631578947,586
114,follow,0.710526316,586
114,equipment,0.780701754,586
114,major,0.789473684,586
114,mind,0.719298246,586
114,nation,0.710526316,586
114,outside,0.684210526,586
113,found,0.699115044,593
113,appropriate,0.89380531,593
113,referred,0.637168142,593
113,left,0.725663717,593
113,co-operation,0.849557522,593
112,task,0.794642857,598
112,failed,0.803571429,598
112,following,0.714285714,598
111,ourselves,0.675675676,601
111,seek,0.747747748,601
111,ministers,0.684684685,601
110,system,0.790909091,604
110,play,0.9,604
110,certain,0.718181818,604
110,speaker,0.618181818,604
110,casualties,0.709090909,604
109,strong,0.788990826,609
109,comments,0.669724771,609
109,almost,0.724770642,609
109,palestine,0.724770642,609
109,office,0.651376147,609
109,high,0.743119266,609
109,nato,0.770642202,609
109,islamic,0.541284404,609
109,responsible,0.80733945,609
108,among,0.648148148,618
108,considerable,0.75,618
108,children,0.611111111,618
107,form,0.598130841,621
107,rightly,0.76635514,621
107,dr,0.728971963,621
106,arms,0.490566038,624
106,thousands,0.669811321,624
106,kabul,0.764150943,624
106,minister's,0.575471698,624
106,remains,0.877358491,624
106,large,0.764150943,624
106,recently,0.726415094,624
106,services,0.669811321,624
105,quite,0.723809524,632
105,whose,0.704761905,632
105,israelis,0.933333333,632
105,colleagues,0.6,632
105,provided,0.79047619,632
105,fight,0.723809524,632
104,coming,0.711538462,638
104,properly,0.855769231,638
104,relation,0.798076923,638
103,sharon,0.708737864,641
103,sense,0.786407767,641
103,talking,0.650485437,641
103,start,0.757281553,641
102,route,0.666666667,645
102,constituency,0.705882353,645
102,solution,0.705882353,645
102,majority,0.62745098,645
102,agreement,0.607843137,645
102,interest,0.803921569,645
102,union,0.666666667,645
102,kind,0.62745098,645
102,civilians,0.666666667,645
101,legislation,0.712871287,654
101,itself,0.752475248,654
101,press,0.643564356,654
101,agreed,0.772277228,654
101,call,0.742574257,654
101,flooding,0.920792079,654
101,wider,0.722772277,654
100,regard,0.71,661
100,strategy,0.61,661
100,legal,0.69,661
100,groups,0.87,661
100,diplomatic,0.69,661
100,came,0.69,661
100,keep,0.74,661
100,evil,0.64,661
100,meeting,0.78,661
99,alliance,0.707070707,670
99,elements,0.888888889,670
99,stability,0.828282828,670
99,surely,0.626262626,670
99,osama,0.575757576,670
99,five,0.878787879,670
98,early,0.714285714,676
98,seems,0.530612245,676
98,talk,0.673469388,676
98,really,0.642857143,676
98,show,0.714285714,676
98,control,0.724489796,676
98,front,0.653061224,676
98,off,0.826530612,676
98,yes,0.857142857,676
98,document,0.673469388,676
98,immediate,0.795918367,676
98,attention,0.785714286,676
98,governments,0.591836735,676
98,account,0.816326531,676
98,dossier,0.642857143,676
97,disarm,0.886597938,691
97,capability,0.762886598,691
97,road,0.639175258,691
97,blix,0.701030928,691
97,went,0.773195876,691
97,tribute,0.824742268,691
97,moral,0.546391753,691
97,objective,0.793814433,691
97,france,0.742268041,691
96,reports,0.71875,700
96,period,0.84375,700
96,water,0.78125,700
96,exactly,0.708333333,700
95,giving,0.694736842,704
95,obligations,0.905263158,704
95,record,0.663157895,704
95,expect,0.684210526,704
95,bank,0.8,704
94,line,0.712765957,709
94,led,0.734042553,709
94,camps,0.936170213,709
94,using,0.670212766,709
94,live,0.829787234,709
94,strategic,0.829787234,709
94,gave,0.765957447,709
93,move,0.817204301,716
93,terror,0.827956989,716
93,hard,0.741935484,716
93,gentleman's,0.827956989,716
93,oil,0.408602151,716
93,45,0.795698925,716
93,times,0.720430108,716
92,stop,0.663043478,723
92,failure,0.815217391,723
92,several,0.72826087,723
92,held,0.72826087,723
91,iraq's,0.736263736,727
91,alternative,0.747252747,727
91,seeking,0.813186813,727
91,saddam's,0.912087912,727
91,along,0.769230769,727
91,plans,0.725274725,727
91,secondly,0.78021978,727
91,previous,0.78021978,727
91,choice,0.879120879,727
91,former,0.648351648,727
90,offer,0.666666667,737
90,success,0.7,737
90,engaged,0.777777778,737
90,resolve,0.922222222,737
90,else,0.722222222,737
90,needed,0.744444444,737
90,ready,0.888888889,737
90,breach,0.811111111,737
90,hear,0.655555556,737
89,possibility,0.741573034,746
89,saudi,0.775280899,746
89,takes,0.741573034,746
89,close,0.808988764,746
89,purpose,0.797752809,746
89,prevent,0.820224719,746
88,confirm,0.681818182,752
88,achieved,0.784090909,752
88,conditions,0.840909091,752
88,determined,0.886363636,752
88,maintain,0.818181818,752
88,command,0.897727273,752
88,civil,0.772727273,752
88,aircraft,0.852272727,752
88,turn,0.863636364,752
88,respond,0.75,752
88,passed,0.75,752
88,begin,0.681818182,752
87,democracy,0.712643678,764
87,beyond,0.724137931,764
87,spoke,0.643678161,764
86,conservative,0.488372093,767
86,terrible,0.709302326,767
86,sort,0.779069767,767
86,nor,0.76744186,767
86,getting,0.73255814,767
86,explain,0.744186047,767
86,vital,0.872093023,767
85,diplomacy,0.741176471,774
85,open,0.776470588,774
85,court,0.505882353,774
85,border,0.8,774
85,hussein's,0.788235294,774
84,effect,0.69047619,779
84,comes,0.785714286,779
84,dealt,0.821428571,779
84,join,0.630952381,779
84,violence,0.80952381,779
84,material,0.821428571,779
84,department,0.821428571,779
83,precisely,0.771084337,786
83,fear,0.674698795,786
83,huge,0.626506024,786
83,targets,0.686746988,786
83,muslims,0.722891566,786
83,staff,0.698795181,786
83,democrats,0.638554217,786
82,trade,0.707317073,793
82,everyone,0.731707317,793
82,obviously,0.902439024,793
82,saw,0.756097561,793
82,carry,0.780487805,793
82,enormous,0.731707317,793
82,discussions,0.756097561,793
82,deploy,0.853658537,793
82,man,0.707317073,793
82,amendment,0.62195122,793
81,main,0.790123457,803
81,viable,0.839506173,803
81,influence,0.716049383,803
81,wants,0.728395062,803
81,rest,0.654320988,803
81,met,0.827160494,803
81,wanted,0.592592593,803
81,george,0.481481481,803
81,seriously,0.765432099,803
81,select,0.814814815,803
81,event,0.777777778,803
81,suggest,0.580246914,803
81,suggested,0.604938272,803
81,easy,0.790123457,803
81,threats,0.728395062,803
81,article,0.740740741,803
80,justice,0.6375,819
80,settlement,0.7875,819
80,friend's,0.8625,819
80,crucial,0.85,819
80,finally,0.725,819
80,marines,0.9125,819
80,fighting,0.7375,819
80,truth,0.6375,819
80,organisation,0.7125,819
80,20,0.725,819
80,occasions,0.7,819
79,leave,0.721518987,830
79,aims,0.721518987,830
79,personnel,0.721518987,830
79,everything,0.759493671,830
79,destroyed,0.721518987,830
79,meet,0.835443038,830
79,potential,0.772151899,830
78,protect,0.807692308,837
78,include,0.756410256,837
78,published,0.717948718,837
78,none,0.717948718,837
78,ministry,0.717948718,837
78,detail,0.807692308,837
78,financial,0.769230769,837
78,level,0.846153846,837
78,battle,0.769230769,837
78,steps,0.871794872,837
78,range,0.871794872,837
77,essential,0.74025974,848
77,continued,0.753246753,848
77,currently,0.675324675,848
77,context,0.831168831,848
77,address,0.701298701,848
77,small,0.818181818,848
77,plan,0.779220779,848
77,elsewhere,0.766233766,848
76,increase,0.631578947,856
76,territories,0.855263158,856
76,got,0.736842105,856
76,missiles,0.828947368,856
76,conclusion,0.828947368,856
76,remarks,0.881578947,856
76,gone,0.697368421,856
76,ahead,0.710526316,856
76,borders,0.828947368,856
76,idea,0.763157895,856
75,decide,0.626666667,866
75,hands,0.8,866
75,goes,0.613333333,866
75,powers,0.786666667,866
75,looking,0.813333333,866
75,changed,0.8,866
75,advice,0.786666667,866
75,peaceful,0.68,866
75,assistance,0.88,866
75,leadership,0.773333333,866
75,pointed,0.8,866
74,inspections,0.527027027,877
74,hold,0.702702703,877
74,citizens,0.72972973,877
74,lack,0.635135135,877
74,urge,0.743243243,877
74,veto,0.581081081,877
74,today's,0.689189189,877
74,sometimes,0.621621622,877
74,central,0.662162162,877
74,opposed,0.540540541,877
73,develop,0.657534247,887
73,thinking,0.753424658,887
73,probably,0.671232877,887
73,damage,0.684931507,887
73,resources,0.753424658,887
73,lady,0.821917808,887
73,determination,0.876712329,887
73,message,0.794520548,887
72,sanctions,0.777777778,895
72,soldiers,0.722222222,895
72,quickly,0.888888889,895
72,someone,0.736111111,895
72,camp,0.763888889,895
72,compliance,0.930555556,895
72,authorities,0.875,895
72,six,0.763888889,895
72,river,0.944444444,895
72,funding,0.902777778,895
72,importance,0.75,895
72,bombers,0.819444444,895
72,chairman,0.736111111,895
72,discuss,0.791666667,895
71,behalf,0.76056338,909
71,avoid,0.85915493,909
71,entitled,0.61971831,909
71,2000,0.845070423,909
71,equally,0.774647887,909
71,received,0.690140845,909
71,carefully,0.816901408,909
71,considered,0.704225352,909
70,option,0.814285714,917
70,happens,0.742857143,917
70,arguments,0.671428571,917
70,cluster,0.257142857,917
70,lot,0.614285714,917
70,month,0.842857143,917
70,parties,0.671428571,917
70,bill,0.757142857,917
69,hand,0.797101449,925
69,building,0.710144928,925
69,leaders,0.768115942,925
69,aim,0.782608696,925
69,ways,0.797101449,925
69,reconstruction,0.898550725,925
69,prospect,0.855072464,925
69,light,0.753623188,925
69,medical,0.652173913,925
69,extent,0.724637681,925
69,discussion,0.869565217,925
69,october,0.84057971,925
68,occupied,0.867647059,937
68,visit,0.735294118,937
68,parts,0.838235294,937
68,capabilities,0.926470588,937
68,various,0.735294118,937
68,powerful,0.705882353,937
68,commons,0.514705882,937
68,duty,0.676470588,937
68,substantial,0.661764706,937
68,willing,0.75,937
67,recall,0.76119403,947
67,free,0.671641791,947
67,similar,0.701492537,947
67,ability,0.76119403,947
67,credible,0.850746269,947
67,debates,0.835820896,947
67,planning,0.776119403,947
67,north-east,0.686567164,947
67,population,0.671641791,947
67,special,0.791044776,947
67,behind,0.701492537,947
67,despite,0.671641791,947
67,ta,0.820895522,947
66,november,0.924242424,960
66,worth,0.606060606,960
66,destroy,0.772727273,960
66,immediately,0.863636364,960
66,strongly,0.818181818,960
66,network,0.803030303,960
66,emergency,0.803030303,960
66,alongside,0.893939394,960
66,supporting,0.696969697,960
66,amount,0.712121212,960
66,pleased,0.712121212,960
66,democratic,0.742424242,960
65,morning,0.753846154,972
65,beginning,0.676923077,972
65,build,0.876923077,972
65,judgment,0.769230769,972
65,western,0.707692308,972
65,tomorrow,0.707692308,972
65,successful,0.692307692,972
65,carried,0.723076923,972
65,accepted,0.8,972
65,numbers,0.8,972
65,due,0.8,972
65,genuine,0.615384615,972
65,upon,0.584615385,972
65,pursue,0.707692308,972
65,pre-emptive,0.461538462,972
65,continues,0.830769231,972
64,speeches,0.75,988
64,known,0.78125,988
64,alone,0.671875,988
64,strike,0.734375,988
64,global,0.734375,988
64,arabia,0.796875,988
64,caused,0.859375,988
64,exercise,0.734375,988
64,effectively,0.859375,988
64,send,0.53125,988
64,deputy,0.625,988
64,young,0.703125,988
64,fire,0.484375,988
64,difference,0.796875,988
64,death,0.578125,988
63,exist,0.793650794,1003
63,highly,0.761904762,1003
63,sir,0.80952381,1003
63,step,0.777777778,1003
63,chamber,0.523809524,1003
63,create,0.619047619,1003
63,tried,0.714285714,1003
63,shown,0.777777778,1003
63,economic,0.793650794,1003
63,argue,0.555555556,1003
63,deliver,0.888888889,1003
63,1998,0.761904762,1003
63,proposals,0.793650794,1003
63,freedom,0.73015873,1003
62,affairs,0.838709677,1017
62,care,0.790322581,1017
62,remind,0.661290323,1017
62,balance,0.903225806,1017
62,rogue,0.725806452,1017
62,ensuring,0.85483871,1017
62,half,0.709677419,1017
62,understanding,0.709677419,1017
62,acts,0.629032258,1017
62,relief,0.822580645,1017
62,additional,0.85483871,1017
62,reality,0.806451613,1017
61,single,0.770491803,1029
61,york,0.754098361,1029
61,health,0.737704918,1029
61,bomb,0.491803279,1029
61,focus,0.68852459,1029
61,impossible,0.68852459,1029
61,impact,0.672131148,1029
61,spent,0.672131148,1029
61,individuals,0.786885246,1029
61,systems,0.803278689,1029
61,kuwait,0.819672131,1029
61,chapter,0.950819672,1029
61,atrocities,0.672131148,1029
60,refugee,0.833333333,1042
60,old,0.7,1042
60,though,0.716666667,1042
60,leading,0.766666667,1042
60,stated,0.7,1042
60,operational,0.883333333,1042
60,police,0.833333333,1042
60,access,0.6,1042
60,suspect,0.65,1042
60,korea,0.666666667,1042
60,sorry,0.7,1042
60,sufficient,0.766666667,1042
59,intend,0.796610169,1054
59,operate,0.830508475,1054
59,felt,0.627118644,1054
59,inspection,0.576271186,1054
59,seem,0.677966102,1054
59,islam,0.745762712,1054
59,2,0.813559322,1054
59,soon,0.745762712,1054
59,happening,0.610169492,1054
59,negotiations,0.796610169,1054
59,active,0.93220339,1054
59,conference,0.694915254,1054
59,protection,0.796610169,1054
59,hours,0.576271186,1054
59,late,0.728813559,1054
59,difficulties,0.93220339,1054
59,proposed,0.610169492,1054
58,comment,0.775862069,1071
58,trust,0.775862069,1071
58,favour,0.568965517,1071
58,ireland,0.810344828,1071
58,activities,0.793103448,1071
58,mission,0.724137931,1071
58,third,0.724137931,1071
58,word,0.724137931,1071
58,1991,0.810344828,1071
58,visited,0.75862069,1071
58,assessment,0.775862069,1071
58,worse,0.74137931,1071
